season_year,country,league,tier,club_count,target_count,deficit,avg_financial_power,min_financial_power,max_financial_power,warning_class
2027,"Thailand","Thailand - Thai League 3 - Regional Division 003",3,17,17,0,46.6,19.3,65.2,"OK"
2027,"Thailand","Thailand - Thai League 001",1,16,16,0,64.5,27.2,92.7,"OK"
2027,"Thailand","Thailand - Thai League 3 - Regional Division 004",3,17,17,0,42.4,18.0,70.2,"OK"
2027,"Libya","Libya - Premier League - Regional Division 001",1,18,18,0,66.4,41.5,98.1,"OK"
2027,"Libya","Libya - Premier League - Regional Division 002",1,18,18,0,50.1,24.8,76.6,"OK"
2027,"Costa Rica","Costa Rica - Primera División",1,10,10,0,67.6,42.1,100.0,"OK"
2027,"Costa Rica","Costa Rica - Liga de Ascenso",2,18,18,0,56.2,35.0,90.0,"OK"
2027,"Vietnam","Vietnam - V.League 002",2,12,12,0,55.3,31.6,83.6,"OK"
2027,"Vietnam","Vietnam - V.League 001",1,14,14,0,57.8,39.8,85.6,"OK"
2027,"Vietnam","Vietnam - Second Division",3,11,11,0,38.5,20.0,56.1,"OK"
2027,"Sweden","Sweden - Ettan - Regional Division 002",3,16,16,0,55.2,40.2,76.8,"OK"
2027,"Sweden","Sweden - Allsvenskan",1,16,16,0,71.8,51.8,97.4,"OK"
2027,"Sweden","Sweden - Superettan",2,16,16,0,58.4,42.1,82.5,"OK"
2027,"Sweden","Sweden - Ettan - Regional Division 001",3,16,16,0,58.7,32.7,94.9,"OK"
2027,"Sweden","Sweden - Division 2 - Regional Division 001",4,16,16,0,50.6,26.9,75.8,"OK"
2027,"Sweden","Sweden - Division 2 - Regional Division 002",4,16,16,0,52.5,29.2,77.3,"OK"
2027,"Malawi","Malawi - Super League",1,16,16,0,61.3,43.0,90.9,"OK"
2027,"China PR","China PR - Chinese Football League 002",3,24,24,0,42.1,18.6,68.0,"OK"
2027,"China PR","China PR - Chinese Football League 001",2,16,16,0,50.0,26.0,75.1,"OK"
2027,"China PR","China PR - Chinese Super League",1,16,16,0,60.1,31.4,87.3,"OK"
2027,"Chinese Taipei","Chinese Taipei - Taiwan Football Premier League",1,8,8,0,44.4,32.1,69.0,"OK"
2027,"Andorra","Andorra - 1a Divisió",1,10,10,0,59.8,37.3,86.0,"OK"
2027,"Andorra","Andorra - 2a Divisió",2,8,8,0,42.4,30.5,54.4,"OK"
2027,"Poland","Poland - III Liga - Regional Division 004",4,18,18,0,48.1,19.9,78.3,"OK"
2027,"Poland","Poland - Division 002",5,18,18,0,45.6,24.3,62.1,"OK"
2027,"Poland","Poland - Division 013",5,17,17,0,44.9,30.7,62.6,"OK"
2027,"Poland","Poland - Division 003",5,18,18,0,50.1,22.6,84.4,"OK"
2027,"Poland","Poland - Division 014",5,17,17,0,39.3,21.0,66.8,"OK"
2027,"Poland","Poland - III Liga - Regional Division 002",4,18,18,0,56.8,40.6,80.0,"OK"
2027,"Poland","Poland - Division 004",5,18,18,0,50.8,21.5,76.1,"OK"
2027,"Poland","Poland - Division 015",5,17,17,0,48.4,22.1,67.9,"OK"
2027,"Poland","Poland - III Liga - Regional Division 003",4,18,18,0,51.9,18.8,88.5,"OK"
2027,"Poland","Poland - Division 005",5,18,18,0,46.6,21.2,71.1,"OK"
2027,"Poland","Poland - Division 016",5,17,17,0,40.4,21.5,71.0,"OK"
2027,"Poland","Poland - Division 006",5,18,18,0,51.4,24.7,74.4,"OK"
2027,"Poland","Poland - III Liga - Regional Division 001",4,18,18,0,55.1,26.3,83.5,"OK"
2027,"Poland","Poland - Division 007",5,18,18,0,53.8,30.2,81.2,"OK"
2027,"Poland","Poland - Division 008",5,18,18,0,46.1,20.7,73.7,"OK"
2027,"Poland","Poland - Division 009",5,18,18,0,39.8,19.4,59.4,"OK"
2027,"Poland","Poland - Division 010",5,17,17,0,41.6,18.0,68.0,"OK"
2027,"Poland","Poland - Division 011",5,17,17,0,41.8,18.8,58.4,"OK"
2027,"Poland","Poland - Division 001",5,18,18,0,62.6,40.7,98.8,"OK"
2027,"Poland","Poland - Division 012",5,17,17,0,46.2,18.7,67.4,"OK"
2027,"Poland","Poland - II Liga",3,18,18,0,56.8,34.3,85.3,"OK"
2027,"Poland","Poland - Ekstraklasa",1,18,18,0,73.4,46.8,100.0,"OK"
2027,"Poland","Poland - I Liga",2,18,18,0,55.6,18.4,75.8,"OK"
2027,"Nigeria","Nigeria - NPFL",1,20,20,0,64.2,36.7,88.9,"OK"
2027,"Kuwait","Kuwait - Premier League",1,10,10,0,58.2,43.1,81.4,"OK"
2027,"Kuwait","Kuwait - Division 001",2,8,8,0,52.8,18.0,81.5,"OK"
2027,"Jordan","Jordan - 1st Division",2,14,14,0,49.0,20.5,69.0,"OK"
2027,"Jordan","Jordan - League",1,10,10,0,62.6,42.4,84.4,"OK"
2027,"Bulgaria","Bulgaria - Second League",2,18,18,0,53.9,30.9,75.6,"OK"
2027,"Bulgaria","Bulgaria - Third League - Regional Division 002",3,17,17,0,43.1,21.0,71.6,"OK"
2027,"Bulgaria","Bulgaria - Third League - Regional Division 001",3,17,17,0,44.0,20.5,73.1,"OK"
2027,"Bulgaria","Bulgaria - First League",1,16,16,0,59.5,29.0,99.0,"OK"
2027,"Bulgaria","Bulgaria - Third League - Regional Division 004",3,16,16,0,44.7,25.3,73.9,"OK"
2027,"Bulgaria","Bulgaria - Third League - Regional Division 003",3,16,16,0,41.6,18.0,62.4,"OK"
2027,"Tunisia","Tunisia - Ligue 002",2,28,28,0,50.6,22.9,74.8,"OK"
2027,"Tunisia","Tunisia - Ligue 001",1,16,16,0,61.6,37.7,83.3,"OK"
2027,"Croatia","Croatia - First NL",2,12,12,0,54.2,31.0,82.9,"OK"
2027,"Croatia","Croatia - Third NL - Regional Division 004",4,16,16,0,41.0,18.0,80.1,"OK"
2027,"Croatia","Croatia - Third NL - Regional Division 005",4,16,16,0,37.6,19.5,76.9,"OK"
2027,"Croatia","Croatia - Third NL - Regional Division 002",4,16,16,0,51.5,24.3,76.1,"OK"
2027,"Croatia","Croatia - Third NL - Regional Division 003",4,16,16,0,40.8,21.3,59.8,"OK"
2027,"Croatia","Croatia - HNL",1,10,10,0,65.4,44.6,86.7,"OK"
2027,"Croatia","Croatia - Second NL",3,16,16,0,50.4,23.0,71.3,"OK"
2027,"Croatia","Croatia - Third NL - Regional Division 001",4,16,16,0,49.8,31.8,70.3,"OK"
2027,"USA","USA - USL League Two - Regional Division 005",6,18,18,0,45.5,20.0,70.6,"OK"
2027,"USA","USA - USL League Two - Regional Division 004",6,18,18,0,48.4,26.4,65.3,"OK"
2027,"USA","USA - USL League Two - Regional Division 007",6,17,17,0,48.2,29.5,64.0,"OK"
2027,"USA","USA - USL League Two - Regional Division 006",6,18,18,0,47.5,24.6,80.2,"OK"
2027,"USA","USA - USL League Two - Regional Division 001",6,18,18,0,48.7,18.2,71.2,"OK"
2027,"USA","USA - USL League Two - Regional Division 003",6,18,18,0,47.7,33.5,74.5,"OK"
2027,"USA","USA - USL League Two - Regional Division 002",6,18,18,0,51.6,20.5,72.1,"OK"
2027,"USA","USA - USL Championship",2,25,25,0,59.7,44.1,78.3,"OK"
2027,"USA","USA - MLS Next Pro",4,30,30,0,48.7,21.7,77.6,"OK"
2027,"USA","USA - MLS",1,30,30,0,70.2,36.3,96.3,"OK"
2027,"USA","USA - NPSL - Regional Division 002",5,15,15,0,48.9,30.3,62.9,"OK"
2027,"USA","USA - NPSL - Regional Division 003",5,15,15,0,49.0,31.6,83.8,"OK"
2027,"USA","USA - NPSL - Regional Division 004",5,15,15,0,44.1,20.1,77.0,"OK"
2027,"USA","USA - NPSL - Regional Division 005",5,14,14,0,52.0,27.7,76.9,"OK"
2027,"USA","USA - NPSL - Regional Division 001",5,15,15,0,52.1,32.9,76.2,"OK"
2027,"USA","USA - USL League One",3,14,14,0,59.6,28.3,89.2,"OK"
2027,"USA","USA - USL League Two - Regional Division 008",6,17,17,0,46.8,18.6,74.0,"OK"
2027,"Uruguay","Uruguay - Liga AUF",1,16,16,0,70.1,57.1,89.5,"OK"
2027,"Uruguay","Uruguay - Segunda División",2,11,11,0,53.7,38.9,67.5,"OK"
2027,"Uruguay","Uruguay - Primera Divisional C",3,27,27,0,44.8,20.0,81.3,"OK"
2027,"Korea Republic","Korea Republic - K League 002",2,15,15,0,64.6,40.4,80.6,"OK"
2027,"Korea Republic","Korea Republic - K League 001",1,12,12,0,70.7,26.5,86.0,"OK"
2027,"Korea Republic","Korea Republic - K3 League",3,15,15,0,50.0,18.0,80.5,"OK"
2027,"Korea Republic","Korea Republic - K4 League",4,11,11,0,47.4,23.9,69.2,"OK"
2027,"Côte d'Ivoire","Côte d'Ivoire - Ligue 001",1,16,16,0,55.5,28.7,79.1,"OK"
2027,"United Arab Emirates","United Arab Emirates - Pro League",1,14,14,0,65.3,35.8,100.0,"OK"
2027,"United Arab Emirates","United Arab Emirates - Division 001",2,15,15,0,57.0,28.7,74.9,"OK"
2027,"São Tomé e Príncipe","São Tomé e Príncipe - Campeonato Nacional",1,16,16,0,55.1,33.9,79.0,"OK"
2027,"Kenya","Kenya - FKF Premier League",1,18,18,0,54.5,28.3,72.7,"OK"
2027,"Kenya","Kenya - Super League",2,20,20,0,52.9,23.5,79.4,"OK"
2027,"Switzerland","Switzerland - Challenge League",2,10,10,0,59.8,36.1,79.1,"OK"
2027,"Switzerland","Switzerland - 2. Liga Interregional - Regional Division 002",5,18,18,0,43.4,20.1,70.6,"OK"
2027,"Switzerland","Switzerland - 2. Liga Interregional - Regional Division 001",5,18,18,0,47.5,18.0,66.9,"OK"
2027,"Switzerland","Switzerland - Super League",1,12,12,0,76.8,52.3,100.0,"OK"
2027,"Switzerland","Switzerland - 1. Liga Promotion",3,18,18,0,56.4,32.5,95.6,"OK"
2027,"Switzerland","Switzerland - 1. Liga Classic - Regional Division 002",4,16,16,0,44.4,21.4,67.6,"OK"
2027,"Switzerland","Switzerland - 2. Liga Interregional - Regional Division 004",5,17,17,0,41.5,21.8,69.0,"OK"
2027,"Switzerland","Switzerland - 1. Liga Classic - Regional Division 001",4,16,16,0,51.7,36.1,86.2,"OK"
2027,"Switzerland","Switzerland - 2. Liga Interregional - Regional Division 003",5,17,17,0,41.6,20.0,62.1,"OK"
2027,"Switzerland","Switzerland - 1. Liga Classic - Regional Division 003",4,16,16,0,58.0,28.4,77.1,"OK"
2027,"Spain","Spain - Primera División",1,20,20,0,70.5,41.7,99.8,"OK"
2027,"Spain","Spain - Group 002",3,56,18,0,60.7,33.5,89.8,"OVERFLOW"
2027,"Spain","Spain - Group 001",3,56,18,0,60.0,22.7,89.3,"OVERFLOW"
2027,"Spain","Spain - Autonómicas - Regional Division 012",6,18,18,0,51.9,18.0,89.3,"OK"
2027,"Spain","Spain - Autonómicas - Regional Division 011",6,18,18,0,48.4,20.8,74.7,"OK"
2027,"Spain","Spain - Autonómicas - Regional Division 010",6,18,18,0,53.5,24.3,80.3,"OK"
2027,"Spain","Spain - Autonómicas - Regional Division 016",6,18,18,0,47.1,22.7,70.6,"OK"
2027,"Spain","Spain - Group 009",5,18,18,0,52.5,26.2,80.5,"OK"
2027,"Spain","Spain - Autonómicas - Regional Division 015",6,18,18,0,48.8,18.7,70.6,"OK"
2027,"Spain","Spain - Group 008",5,18,18,0,55.6,33.8,77.4,"OK"
2027,"Spain","Spain - Autonómicas - Regional Division 014",6,18,18,0,49.6,26.4,67.9,"OK"
2027,"Spain","Spain - Group 007",5,18,18,0,53.5,28.5,72.1,"OK"
2027,"Spain","Spain - Autonómicas - Regional Division 013",6,18,18,0,49.8,19.8,85.6,"OK"
2027,"Spain","Spain - Group 006",5,18,18,0,58.4,35.4,84.5,"OK"
2027,"Spain","Spain - Group 005",4,36,18,0,55.5,38.8,71.0,"OVERFLOW"
2027,"Spain","Spain - Autonómicas - Regional Division 019",6,18,18,0,49.8,26.9,69.0,"OK"
2027,"Spain","Spain - Group 004",4,36,18,0,61.2,35.4,96.3,"OVERFLOW"
2027,"Spain","Spain - Autonómicas - Regional Division 018",6,18,18,0,51.7,20.2,77.1,"OK"
2027,"Spain","Spain - Group 003",4,36,18,0,57.9,27.2,80.8,"OVERFLOW"
2027,"Spain","Spain - Autonómicas - Regional Division 017",6,18,18,0,48.3,33.3,64.8,"OK"
2027,"Spain","Spain - Group 013",5,18,18,0,57.3,18.0,77.4,"OK"
2027,"Spain","Spain - Group 012",5,18,18,0,50.8,29.2,64.0,"OK"
2027,"Spain","Spain - Group 011",5,18,18,0,54.3,23.5,82.3,"OK"
2027,"Spain","Spain - Group 010",5,18,18,0,56.7,24.1,88.1,"OK"
2027,"Spain","Spain - Autonómicas - Regional Division 001",6,18,18,0,47.3,23.4,68.7,"OK"
2027,"Spain","Spain - Autonómicas - Regional Division 005",6,18,18,0,53.4,22.8,73.5,"OK"
2027,"Spain","Spain - Autonómicas - Regional Division 004",6,18,18,0,45.8,25.2,69.6,"OK"
2027,"Spain","Spain - Autonómicas - Regional Division 003",6,18,18,0,44.5,18.9,75.4,"OK"
2027,"Spain","Spain - Group 018",5,18,18,0,49.0,28.6,70.6,"OK"
2027,"Spain","Spain - Autonómicas - Regional Division 002",6,18,18,0,56.0,18.0,74.1,"OK"
2027,"Spain","Spain - Group 017",5,18,18,0,47.6,26.5,67.4,"OK"
2027,"Spain","Spain - Autonómicas - Regional Division 009",6,18,18,0,40.7,19.8,82.9,"OK"
2027,"Spain","Spain - Group 016",5,18,18,0,56.0,34.9,73.7,"OK"
2027,"Spain","Spain - Autonómicas - Regional Division 008",6,18,18,0,51.3,32.3,84.1,"OK"
2027,"Spain","Spain - Group 015",5,18,18,0,50.8,27.5,74.5,"OK"
2027,"Spain","Spain - Autonómicas - Regional Division 007",6,18,18,0,53.1,22.2,87.7,"OK"
2027,"Spain","Spain - Group 014",5,18,18,0,56.9,35.1,87.3,"OK"
2027,"Spain","Spain - Autonómicas - Regional Division 006",6,18,18,0,44.4,21.0,60.3,"OK"
2027,"Spain","Spain - Autonómicas - Regional Division 030",6,18,17,0,34.8,22.2,52.4,"OVERFLOW"
2027,"Spain","Spain - Segunda División",2,22,22,0,69.6,46.9,100.0,"OK"
2027,"Spain","Spain - Autonómicas - Regional Division 023",6,18,18,0,44.1,23.3,71.4,"OK"
2027,"Spain","Spain - Autonómicas - Regional Division 022",6,18,18,0,46.5,18.2,69.9,"OK"
2027,"Spain","Spain - Autonómicas - Regional Division 021",6,18,18,0,50.4,19.0,79.8,"OK"
2027,"Spain","Spain - Autonómicas - Regional Division 020",6,18,18,0,44.5,19.5,80.6,"OK"
2027,"Spain","Spain - Autonómicas - Regional Division 027",6,18,18,0,43.5,18.8,68.6,"OK"
2027,"Spain","Spain - Autonómicas - Regional Division 026",6,18,18,0,49.8,18.2,75.6,"OK"
2027,"Spain","Spain - Autonómicas - Regional Division 025",6,18,18,0,48.4,20.5,80.2,"OK"
2027,"Spain","Spain - Autonómicas - Regional Division 024",6,18,18,0,47.9,21.8,69.4,"OK"
2027,"Spain","Spain - Autonómicas - Regional Division 029",6,17,17,0,45.7,26.4,72.7,"OK"
2027,"Spain","Spain - Autonómicas - Regional Division 028",6,17,17,0,45.8,18.8,68.6,"OK"
2027,"Lebanon","Lebanon - Premier League",1,12,12,0,57.0,43.2,78.9,"OK"
2027,"Djibouti","Djibouti - Division 001",1,10,10,0,59.4,36.2,84.7,"OK"
2027,"Venezuela","Venezuela - Primera División",1,14,14,0,56.1,29.5,79.2,"OK"
2027,"Venezuela","Venezuela - Segunda División",2,15,15,0,58.0,32.4,84.9,"OK"
2027,"Liberia","Liberia - LFA First Division",1,15,15,0,58.4,29.2,83.9,"OK"
2027,"Cuba","Cuba - Primera Division",1,16,16,0,45.3,20.5,70.7,"OK"
2027,"Azerbaijan","Azerbaijan - Birinci Dasta",2,10,10,0,59.6,30.2,90.3,"OK"
2027,"Azerbaijan","Azerbaijan - Premyer Liqa",1,12,12,0,61.1,33.4,88.4,"OK"
2027,"Mauritania","Mauritania - Premier League",1,14,14,0,55.4,37.3,81.8,"OK"
2027,"Burkina Faso","Burkina Faso - Ligue 001",1,16,16,0,61.1,35.5,85.1,"OK"
2027,"San Marino","San Marino - Campionato",1,16,16,0,45.5,27.3,83.0,"OK"
2027,"Israel","Israel - Ligat Ha'al",1,14,14,0,66.9,36.8,85.8,"OK"
2027,"Israel","Israel - Liga Leumit",2,16,16,0,51.5,23.7,77.9,"OK"
2027,"Israel","Israel - Liga Bet - Regional Division 001",4,16,16,0,49.2,26.6,86.9,"OK"
2027,"Israel","Israel - Liga Alef - Regional Division 002",3,16,16,0,51.0,25.2,73.7,"OK"
2027,"Israel","Israel - Liga Bet - Regional Division 003",4,16,16,0,40.3,21.5,67.5,"OK"
2027,"Israel","Israel - Liga Alef - Regional Division 001",3,16,16,0,55.3,29.2,72.3,"OK"
2027,"Israel","Israel - Liga Bet - Regional Division 002",4,16,16,0,45.4,20.0,65.9,"OK"
2027,"Israel","Israel - Liga Bet - Regional Division 004",4,16,16,0,48.3,23.0,84.8,"OK"
2027,"Australia","Australia - NSW League One",3,9,14,5,40.4,22.2,62.2,"DEFICIT"
2027,"Australia","Australia - Western Australia NPL",2,12,12,0,37.1,20.2,48.8,"OK"
2027,"Australia","Australia - Capital Territory NPL 002",3,9,4,0,30.1,20.4,43.5,"OVERFLOW"
2027,"Australia","Australia - Victoria PL 001",3,9,9,0,36.8,30.0,50.9,"OK"
2027,"Australia","Australia - Victoria NPL",2,14,14,0,45.2,27.3,70.8,"OK"
2027,"Australia","Australia - Queensland Premier League",3,7,7,0,41.2,24.3,64.9,"OK"
2027,"Australia","Australia - Western Australia State League 001",3,12,12,0,37.6,19.3,54.3,"OK"
2027,"Australia","Australia - Capital Territory NPL",2,8,8,0,56.9,18.6,75.6,"OK"
2027,"Australia","Australia - Queensland NPL",2,12,12,0,46.7,32.6,58.8,"OK"
2027,"Australia","Australia - A-League Men",1,12,12,0,58.3,31.9,85.6,"OK"
2027,"Australia","Australia - New South Wales NPL",2,16,16,0,48.1,19.2,71.9,"OK"
2027,"Australia","Australia - Northern NSW NPL",2,12,12,0,41.2,19.4,65.1,"OK"
2027,"Tajikistan","Tajikistan - Vysshaya Liga",1,12,12,0,59.4,38.0,80.9,"OK"
2027,"Estonia","Estonia - Esiliiga B",3,10,10,0,40.0,18.1,70.4,"OK"
2027,"Estonia","Estonia - Esiliiga A",2,10,10,0,46.1,19.1,60.1,"OK"
2027,"Estonia","Estonia - Premium liiga",1,9,9,0,59.8,28.0,85.9,"OK"
2027,"Myanmar","Myanmar - National League",1,12,12,0,57.0,32.5,89.7,"OK"
2027,"Cameroon","Cameroon - Elite One",1,14,14,0,58.8,30.3,86.2,"OK"
2027,"Cameroon","Cameroon - Elite Two",2,16,16,0,54.9,27.4,73.9,"OK"
2027,"Gibraltar","Gibraltar - Premier Division",1,12,12,0,51.8,25.4,69.4,"OK"
2027,"Cyprus","Cyprus - 3. Division",3,16,16,0,47.0,18.6,80.4,"OK"
2027,"Cyprus","Cyprus - 1. Division",1,14,14,0,62.8,36.3,84.9,"OK"
2027,"Cyprus","Cyprus - 2. Division",2,16,16,0,49.2,25.6,95.6,"OK"
2027,"Malaysia","Malaysia - Liga A001",2,16,16,0,43.8,20.0,71.2,"OK"
2027,"Malaysia","Malaysia - Super League",1,13,13,0,61.3,29.0,97.5,"OK"
2027,"Oman","Oman - First Division League",2,8,8,0,53.3,33.0,77.4,"OK"
2027,"Oman","Oman - Professional League",1,14,14,0,73.2,39.4,99.0,"OK"
2027,"Iceland","Iceland - 4. Deild",5,10,10,0,43.3,18.0,68.7,"OK"
2027,"Iceland","Iceland - 2. Deild",3,10,10,0,51.2,30.4,86.2,"OK"
2027,"Iceland","Iceland - 1. Deild",2,12,12,0,49.2,21.2,62.2,"OK"
2027,"Iceland","Iceland - 3. Deild",4,12,12,0,39.8,20.5,52.8,"OK"
2027,"Iceland","Iceland - Besta deild",1,12,12,0,67.1,37.0,83.1,"OK"
2027,"Armenia","Armenia - Premier League",1,10,10,0,62.5,46.7,83.1,"OK"
2027,"Armenia","Armenia - First League",2,16,16,0,52.4,20.7,78.5,"OK"
2027,"Gabon","Gabon - Championnat D001",1,13,13,0,61.1,40.9,85.5,"OK"
2027,"Austria","Austria - Bundesliga",1,12,12,0,63.0,39.5,77.8,"OK"
2027,"Austria","Austria - Landesliga - Regional Division 008",4,17,17,0,38.9,20.6,59.5,"OK"
2027,"Austria","Austria - Landesliga - Regional Division 007",4,17,17,0,49.1,18.7,81.2,"OK"
2027,"Austria","Austria - 2. Liga",2,16,16,0,54.5,33.5,78.2,"OK"
2027,"Austria","Austria - Regionalliga - Regional Division 003",3,16,16,0,52.3,27.4,69.4,"OK"
2027,"Austria","Austria - Regionalliga - Regional Division 002",3,17,17,0,55.8,35.6,80.1,"OK"
2027,"Austria","Austria - Landesliga - Regional Division 002",4,18,18,0,48.8,29.4,72.3,"OK"
2027,"Austria","Austria - Regionalliga - Regional Division 001",3,17,17,0,53.2,18.7,75.3,"OK"
2027,"Austria","Austria - Landesliga - Regional Division 001",4,18,18,0,48.6,30.8,70.3,"OK"
2027,"Austria","Austria - Landesliga - Regional Division 004",4,18,18,0,50.4,19.9,75.4,"OK"
2027,"Austria","Austria - Landesliga - Regional Division 003",4,18,18,0,39.3,18.3,69.5,"OK"
2027,"Austria","Austria - Landesliga - Regional Division 006",4,17,17,0,44.1,20.0,75.8,"OK"
2027,"Austria","Austria - Landesliga - Regional Division 005",4,17,17,0,45.4,23.0,82.8,"OK"
2027,"Mozambique","Mozambique - Moçambola",1,14,14,0,55.5,33.1,94.9,"OK"
2027,"El Salvador","El Salvador - Primera Division",1,12,12,0,65.4,38.9,100.0,"OK"
2027,"Luxembourg","Luxembourg - 1. Division - Regional Division 001",3,16,16,0,48.7,19.4,79.2,"OK"
2027,"Luxembourg","Luxembourg - National Division",1,16,16,0,62.2,44.2,83.4,"OK"
2027,"Luxembourg","Luxembourg - Promotion d'Honneur",2,16,16,0,44.0,20.2,64.4,"OK"
2027,"Luxembourg","Luxembourg - 1. Division - Regional Division 002",3,16,16,0,41.5,20.0,72.5,"OK"
2027,"Guam","Guam - G League",1,14,14,0,47.4,28.4,74.5,"OK"
2027,"Brazil","Brazil - Group A001",4,9,8,0,58.5,37.1,76.7,"OVERFLOW"
2027,"Brazil","Brazil - Group A002",4,8,8,0,61.0,39.5,80.7,"OK"
2027,"Brazil","Brazil - Serie A",1,16,16,0,74.3,49.4,100.0,"OK"
2027,"Brazil","Brazil - Group A003",4,8,8,0,62.3,44.0,89.5,"OK"
2027,"Brazil","Brazil - Serie B",2,23,20,0,63.1,41.7,96.3,"OVERFLOW"
2027,"Brazil","Brazil - Group A004",4,8,8,0,59.4,42.6,80.1,"OK"
2027,"Brazil","Brazil - Group A005",4,8,8,0,60.9,47.0,74.9,"OK"
2027,"Brazil","Brazil - Group A006",4,8,8,0,59.7,19.4,81.7,"OK"
2027,"Brazil","Brazil - Group A007",4,8,8,0,65.1,43.4,92.3,"OK"
2027,"Brazil","Brazil - Group A008",4,8,8,0,48.9,28.0,72.2,"OK"
2027,"Brazil","Brazil - Serie C",3,20,20,0,59.3,33.2,81.5,"OK"
2027,"Turks and Caicos Islands","Turks and Caicos Islands - Premier League",1,8,8,0,54.7,35.4,79.3,"OK"
2027,"Algeria","Algeria - Ligue 001",1,16,16,0,63.1,32.1,78.5,"OK"
2027,"Algeria","Algeria - Ligue 2 - Regional Division 002",2,16,16,0,56.0,34.3,87.3,"OK"
2027,"Algeria","Algeria - Ligue 2 - Regional Division 001",2,16,16,0,62.2,29.4,96.0,"OK"
2027,"Slovenia","Slovenia - 1. SNL",1,10,10,0,69.0,42.2,94.4,"OK"
2027,"Slovenia","Slovenia - 3. SNL",3,28,28,0,46.1,20.6,96.7,"OK"
2027,"Slovenia","Slovenia - 2. SNL",2,16,16,0,47.7,24.1,63.5,"OK"
2027,"Cabo Verde","Cabo Verde - Campeonato Nacional",1,10,10,0,62.0,44.9,84.1,"OK"
2027,"Tahiti","Tahiti - Ligue 001",1,11,11,0,49.4,23.7,75.4,"OK"
2027,"Lesotho","Lesotho - Premier League",1,16,16,0,58.6,43.6,83.6,"OK"
2027,"Antigua and Barbuda","Antigua and Barbuda - Premier Division",1,12,12,0,49.1,21.3,59.6,"OK"
2027,"Ecuador","Ecuador - Liga Pro",1,16,16,0,66.6,49.5,100.0,"OK"
2027,"Ecuador","Ecuador - Liga Pro Serie B",2,12,12,0,63.7,28.0,85.5,"OK"
2027,"Colombia","Colombia - Primera B",2,16,16,0,54.0,22.0,86.7,"OK"
2027,"Colombia","Colombia - Primera A",1,20,20,0,68.6,44.9,99.6,"OK"
2027,"Réunion","Réunion - Regionale 001",1,14,14,0,49.9,23.4,85.0,"OK"
2027,"Hungary","Hungary - NB III - Regional Division 002",3,16,16,0,54.0,19.0,74.8,"OK"
2027,"Hungary","Hungary - NB III - Regional Division 001",3,16,16,0,53.3,31.0,77.3,"OK"
2027,"Hungary","Hungary - NB III - Regional Division 004",3,16,16,0,42.1,18.6,72.0,"OK"
2027,"Hungary","Hungary - NB III - Regional Division 003",3,16,16,0,48.0,20.7,74.7,"OK"
2027,"Hungary","Hungary - NB II",2,16,16,0,64.0,32.3,98.1,"OK"
2027,"Hungary","Hungary - NB I",1,12,12,0,67.6,38.0,93.6,"OK"
2027,"Japan","Japan - Japan Football League",4,16,16,0,51.3,24.8,77.0,"OK"
2027,"Japan","Japan - Regional Division 001",5,16,16,0,55.2,20.6,80.1,"OK"
2027,"Japan","Japan - J1 League",1,20,20,0,72.6,30.3,100.0,"OK"
2027,"Japan","Japan - J2 League",2,20,20,0,64.5,34.1,86.2,"OK"
2027,"Japan","Japan - J3 League",3,20,20,0,54.1,38.1,84.9,"OK"
2027,"Japan","Japan - Regional Division 002",5,16,16,0,49.6,23.1,79.3,"OK"
2027,"Japan","Japan - Regional Division 003",5,16,16,0,37.5,21.0,61.2,"OK"
2027,"Japan","Japan - Regional Division 004",5,16,16,0,42.5,19.1,73.4,"OK"
2027,"Japan","Japan - Regional Division 005",5,16,16,0,41.4,19.1,65.3,"OK"
2027,"Moldova","Moldova - Super Liga",1,8,8,0,67.6,39.8,99.3,"OK"
